"chrs","pos"
5,150125000
5,150375000
5,150625000
5,150875000
5,151125000
5,152875000
5,153125000
5,153625000
5,153875000
5,154375000
5,154875000
5,155875000
5,156375000
5,156625000
5,156875000
5,157125000
5,157375000
5,157625000
5,158125000
5,158625000
5,158875000
5,159375000
5,159625000
5,159875000
5,160125000
5,160375000
5,161375000
5,161625000
5,162875000
5,167625000
5,167875000
5,168125000
5,168375000
5,168625000
5,169125000
5,169375000
5,169625000
5,169875000
5,170125000
5,170375000
5,170625000
5,170875000
5,171375000
5,171625000
5,171875000
5,172125000
5,172375000
5,172625000
5,173125000
5,173375000
5,173875000
5,174375000
5,175375000
5,175625000
5,175875000
5,176125000
5,176375000
5,176625000
5,176875000
5,177125000
5,177375000
5,177625000
5,178125000
5,178375000
5,178625000
5,178875000
5,179125000
5,179375000
5,179625000
5,179875000
5,180125000
5,180625000
6,375000
6,625000
6,1625000
6,1875000
6,2625000
6,2875000
6,3125000
6,3375000
6,3625000
6,3875000
6,4125000
6,4625000
6,4875000
6,5125000
6,5375000
6,5625000
6,5875000
6,6125000
6,6375000
6,6625000
6,6875000
6,7125000
6,7375000
6,7625000
6,7875000
6,8125000
6,8375000
6,9875000
6,10375000
6,10625000
6,10875000
6,11125000
6,11625000
6,11875000
6,12125000
6,12375000
6,12625000
6,12875000
6,13375000
6,13625000
6,13875000
6,14125000
6,15125000
6,15625000
6,16125000
6,16375000
6,17625000
6,17875000
6,18125000
6,18375000
6,18625000
6,19625000
6,20125000
6,20375000
6,20625000
6,20875000
6,21125000
6,21375000
6,22375000
6,22625000
6,23875000
6,24375000
6,24625000
6,24875000
6,25125000
6,25375000
6,25625000
6,25875000
6,26125000
6,26375000
6,26625000
6,27125000
6,27375000
6,27875000
6,28125000
6,28375000
6,32375000
6,33625000
6,33875000
6,34125000
6,35125000
6,35625000
6,35875000
6,36125000
6,36375000
6,36625000
6,36875000
6,37125000
6,37375000
6,37625000
6,37875000
6,38625000
6,38875000
6,39125000
6,39375000
6,39625000
6,39875000
6,40375000
6,40875000
6,41125000
6,41375000
6,41625000
6,41875000
6,42125000
6,42875000
6,43125000
6,43375000
6,43625000
6,43875000
6,44125000
6,44375000
6,44875000
6,45125000
6,45375000
6,46375000
6,46625000
6,46875000
6,47625000
6,47875000
6,49125000
6,49375000
6,49625000
6,49875000
6,50875000
6,51375000
6,51625000
6,51875000
6,52125000
6,52375000
6,52625000
6,52875000
6,53125000
6,53375000
6,53625000
6,53875000
6,54125000
6,54625000
6,55125000
6,55375000
6,55625000
6,55875000
6,56125000
6,56375000
6,56625000
6,56875000
6,57125000
6,57375000
6,57625000
6,58125000
6,58875000
6,61875000
6,64125000
6,64375000
6,65125000
6,65375000
6,65875000
6,66125000
6,66875000
6,67125000
6,67625000
6,69625000
6,69875000
6,70125000
6,70375000
6,70625000
6,70875000
6,71125000
6,71375000
6,71625000
6,72125000
6,72375000
6,72875000
6,73125000
6,73625000
6,73875000
6,74125000
6,74375000
6,74625000
6,75875000
6,76125000
6,76375000
6,76625000
6,78125000
6,78875000
6,79625000
6,79875000
6,80125000
6,80625000
6,80875000
6,81125000
6,81375000
6,82125000
6,82875000
6,83625000
6,83875000
6,84125000
6,84375000
6,84875000
6,85375000
6,85875000
6,86125000
6,86375000
6,86625000
6,86875000
6,87375000
6,87625000
6,87875000
6,88875000
6,89125000
6,89375000
6,89875000
6,90125000
6,90375000
6,90625000
6,92625000
6,93625000
6,93875000
6,94125000
6,95875000
6,97125000
6,97375000
6,98875000
6,99375000
6,99875000
6,100125000
6,100375000
6,100625000
6,100875000
6,101125000
6,101375000
6,102375000
6,102875000
6,104375000
6,105125000
6,105375000
6,105875000
6,106125000
6,106875000
6,107125000
6,107625000
6,107875000
6,108125000
6,108375000
6,108625000
6,109625000
6,109875000
6,110125000
6,110625000
6,110875000
6,111125000
6,111375000
6,111625000
6,111875000
6,112375000
6,112625000
6,112875000
6,113625000
6,114125000
6,114375000
6,114625000
6,116375000
6,116625000
6,116875000
6,117125000
6,117375000
6,117625000
6,118375000
6,118625000
6,118875000
6,119375000
6,119625000
6,121125000
6,121625000
6,122125000
6,122625000
6,122875000
6,123125000
6,123375000
6,123875000
6,124625000
6,125375000
6,125625000
6,126125000
6,126625000
6,126875000
6,127375000
6,127625000
6,127875000
6,128125000
6,128375000
6,128875000
6,129625000
6,129875000
6,130125000
6,130375000
6,130625000
6,130875000
6,131125000
6,131625000
6,131875000
6,132625000
6,132875000
6,133125000
6,133625000
6,134375000
6,135125000
6,135375000
6,135625000
6,135875000
6,136625000
6,136875000
6,137125000
6,137375000
6,137625000
6,137875000
6,138125000
6,138375000
6,138625000
6,138875000
6,139125000
6,139375000
6,139625000
6,141375000
6,142375000
6,142625000
6,143125000
6,143375000
6,143625000
6,143875000
6,144125000
6,144375000
6,144875000
6,145125000
6,145875000
6,146125000
6,146375000
6,146875000
6,147625000
6,148625000
6,148875000
6,149125000
6,149375000
6,149625000
6,149875000
6,150125000
6,150375000
6,150625000
6,151125000
6,151375000
6,151625000
6,151875000
6,152125000
6,152375000
6,152625000
6,152875000
6,153375000
6,153625000
6,154375000
6,154625000
6,154875000
6,155125000
6,155375000
6,155625000
6,155875000
6,156375000
6,157375000
6,157625000
6,157875000
6,158125000
6,158375000
6,158625000
6,158875000
6,159125000
6,159375000
6,159625000
6,159875000
6,160125000
6,160375000
6,160625000
6,160875000
6,161125000
6,161375000
6,161625000
6,161875000
6,162875000
6,163125000
6,163875000
6,165625000
6,165875000
6,166375000
6,166625000
6,166875000
6,167375000
6,167625000
6,167875000
6,168375000
6,168625000
6,168875000
6,169125000
6,169375000
6,169625000
6,169875000
6,170125000
6,170875000
7,125000
7,375000
7,625000
7,875000
7,1125000
7,1375000
7,1625000
7,1875000
7,2125000
7,2375000
7,2625000
7,2875000
7,4125000
7,4375000
7,5375000
7,5625000
7,5875000
7,6125000
7,6375000
7,6625000
7,6875000
7,7125000
7,7375000
7,7625000
7,7875000
7,8125000
7,8875000
7,9375000
7,10625000
7,10875000
7,11125000
7,11375000
7,11625000
7,11875000
7,12125000
7,12375000
7,12625000
7,13875000
7,14125000
7,14625000
7,15375000
7,15625000
7,16625000
7,16875000
7,17875000
7,18625000
7,18875000
7,19625000
7,20375000
7,20625000
7,20875000
7,21375000
7,21625000
7,21875000
7,22125000
7,22375000
7,22625000
7,22875000
7,23125000
7,23375000
7,23625000
7,23875000
7,24375000
7,24875000
7,25125000
7,25375000
7,25875000
7,26125000
7,26375000
7,26875000
7,27125000
7,27375000
7,27625000
7,27875000
7,28125000
7,28375000
7,28875000
7,29125000
7,29625000
7,29875000
7,30625000
7,30875000
7,31125000
7,31375000
7,31625000
7,31875000
7,32125000
7,32625000
7,32875000
7,33125000
7,33625000
7,34625000
7,34875000
7,35125000
7,35375000
7,35625000
7,36375000
7,36625000
7,36875000
7,37375000
7,37625000
7,37875000
7,38375000
7,38625000
7,38875000
7,39125000
7,39625000
7,40125000
7,40375000
7,40875000
7,42125000
7,42875000
7,43375000
7,43625000
7,43875000
7,44125000
7,44625000
7,44875000
7,45125000
7,45625000
7,45875000
7,46125000
7,47125000
7,47375000
7,47875000
7,48125000
7,48375000
7,48625000
7,49875000
7,50125000
7,50625000
7,50875000
7,51125000
7,51375000
7,51625000
7,53375000
7,53875000
7,55125000
7,55375000
7,55625000
7,55875000
7,56125000
7,56625000
7,56875000
7,57125000
7,57375000
7,57625000
7,57875000
7,61125000
7,61625000
7,61875000
7,62625000
7,62875000
7,63125000
7,63375000
7,63625000
7,63875000
7,64125000
7,64625000
7,65125000
7,65375000
7,65625000
7,65875000
7,66125000
7,66375000
7,66625000
7,66875000
7,70125000
7,70375000
7,71125000
7,71375000
7,71875000
7,72125000
7,72375000
7,72625000
7,72875000
7,73125000
7,73375000
7,73625000
7,73875000
7,74125000
7,74375000
7,74625000
7,75125000
7,75375000
7,75625000
7,75875000
7,76125000
7,76625000
7,76875000
7,77125000
7,77375000
7,77625000
7,77875000
7,78125000
7,79625000
7,79875000
7,80125000
7,81375000
7,81875000
7,82125000
7,82375000
7,82625000
7,83125000
7,83625000
7,84625000
7,85875000
7,86625000
7,86875000
7,87125000
7,87375000
7,87625000
7,87875000
7,88125000
7,88375000
7,88875000
7,89625000
7,89875000
7,90125000
7,90625000
7,91625000
7,91875000
7,92125000
7,92375000
7,92625000
7,92875000
7,93125000
7,93375000
7,93625000
7,94125000
7,94375000
7,94875000
7,95125000
7,95625000
7,96625000
7,97375000
7,97625000
7,97875000
7,98375000
7,98625000
7,98875000
7,99125000
7,99375000
7,99625000
7,99875000
7,100125000
7,100375000
7,100625000
7,100875000
7,101125000
7,101375000
7,101625000
7,101875000
7,102125000
7,102375000
7,102625000
7,102875000
7,103125000
7,103375000
7,103875000
7,104375000
7,104625000
7,104875000
7,105125000
7,105625000
7,105875000
7,106375000
7,106875000
7,107125000
7,107375000
7,107625000
7,107875000
7,108125000
7,108625000
7,109625000
7,111375000
7,111625000
7,111875000
7,112125000
7,112375000
7,112625000
7,113625000
7,114625000
7,115625000
7,116125000
7,116875000
7,117125000
7,117375000
7,117625000
7,117875000
7,120375000
7,120625000
7,120875000
7,121125000
7,121875000
7,122125000
7,122375000
7,122625000
7,122875000
7,123125000
7,123625000
7,124125000
7,124375000
7,124875000
7,126625000
7,126875000
7,127875000
7,128125000
7,128375000
7,128625000
7,128875000
7,129125000
7,129375000
7,129625000
7,129875000
7,130125000
7,130375000
7,130625000
7,131125000
7,131375000
7,131875000
7,132125000
7,132625000
7,132875000
7,133625000
7,134125000
7,134375000
7,134625000
7,134875000
7,135125000
7,135375000
7,135875000
7,136375000
7,136625000
7,136875000
7,137125000
7,137375000
7,137625000
7,138125000
7,138375000
7,138625000
7,138875000
7,139125000
7,139375000
7,139625000
7,139875000
7,140125000
7,140375000
7,141375000
7,141625000
7,141875000
7,142125000
7,142375000
7,142625000
7,142875000
7,143125000
7,143625000
7,143875000
7,144125000
7,144375000
7,144625000
7,145125000
7,145375000
7,146875000
7,147125000
7,147375000
7,147625000
7,147875000
7,148125000
7,148375000
7,148625000
7,148875000
7,149125000
7,149375000
7,149625000
7,150125000
7,150375000
7,150625000
7,150875000
7,151125000
7,151375000
7,151625000
7,151875000
7,152375000
7,152625000
7,152875000
7,153125000
7,154375000
7,154625000
7,154875000
7,155125000
7,155375000
7,155625000
7,155875000
7,156375000
7,156625000
7,156875000
7,157125000
7,157375000
7,157625000
7,157875000
7,158375000
7,158625000
7,158875000
8,125000
8,375000
8,625000
8,1625000
8,1875000
8,2125000
8,2875000
8,3125000
8,3375000
8,3875000
8,4625000
8,4875000
8,5625000
8,6375000
8,6625000
8,6875000
8,7125000
8,7375000
8,7625000
8,7875000
8,8125000
8,8625000
8,8875000
8,9625000
8,10375000
8,10625000
8,10875000
8,11125000
8,11375000
8,11625000
8,11875000
8,12125000
8,12375000
8,12625000
8,12875000
8,13125000
8,13375000
8,13625000
8,13875000
8,14125000
8,15125000
8,15625000
8,16125000
8,16875000
8,17125000
8,17375000
8,17625000
8,17875000
8,18125000
8,18375000
8,18625000
8,19125000
8,19375000
8,19625000
8,19875000
8,20125000
8,20875000
8,21375000
8,21625000
8,21875000
8,22125000
8,22375000
8,22625000
8,22875000
8,23125000
8,23375000
8,23625000
8,24125000
8,24375000
8,25125000
8,25375000
8,25875000
8,26125000
8,26375000
8,26625000
8,26875000
8,27125000
8,27375000
8,27625000
8,27875000
8,28125000
8,28375000
8,28625000
8,28875000
8,29125000
8,29875000
8,30125000
8,30375000
8,30625000
8,30875000
8,31125000
8,32625000
8,36625000
8,37625000
8,37875000
8,38125000
8,38375000
8,38875000
8,39125000
8,39375000
8,39625000
8,39875000
8,41375000
8,41625000
8,41875000
8,42125000
8,42375000
8,42625000
8,42875000
8,43125000
8,46875000
8,47625000
8,47875000
8,48125000
8,48375000
8,48625000
8,48875000
8,49125000
8,49625000
8,49875000
8,50625000
8,51375000
8,51625000
8,51875000
8,52375000
8,52875000
8,53125000
8,53625000
8,53875000
8,54125000
8,54375000
8,55125000
8,55625000
8,56375000
8,56625000
8,57125000
8,57375000
8,58125000
8,59375000
8,59625000
8,61375000
8,61625000
8,61875000
8,62125000
8,62375000
8,62625000
8,63875000
8,64125000
8,65375000
8,65625000
8,66625000
8,67375000
8,67625000
8,67875000
8,68125000
8,68625000
8,68875000
8,69125000
8,69375000
8,69625000
8,70125000
8,70375000
8,70625000
8,70875000
8,71125000
8,71625000
8,72125000
8,72875000
8,73125000
8,73875000
8,74125000
8,74625000
8,74875000
8,75125000
8,75625000
8,75875000
8,76625000
8,77625000
8,77875000
8,79625000
8,80375000
8,80625000
8,80875000
8,81125000
8,81375000
8,81875000
8,82375000
8,82625000
8,82875000
8,84125000
8,84375000
8,84625000
8,85125000
8,85625000
8,85875000
8,86125000
8,86625000
8,87125000
8,87375000
8,87625000
8,87875000
8,88375000
8,89375000
8,90375000
8,90625000
8,90875000
8,91875000
8,92125000
8,92375000
8,92875000
8,93375000
8,94625000
8,94875000
8,95125000
8,95375000
8,95625000
8,95875000
8,96125000
8,96875000
8,97125000
8,97375000
8,97875000
8,98625000
8,98875000
8,99125000
8,99875000
8,100125000
8,100375000
8,100625000
8,100875000
8,101125000
8,101375000
8,101625000
8,102375000
8,102625000
8,103125000
8,103375000
8,103625000
8,103875000
8,104125000
8,104375000
8,104625000
8,104875000
8,105125000
8,105375000
8,106625000
8,107375000
8,107625000
8,107875000
8,108125000
8,108375000
8,108625000
8,108875000
8,109125000
8,109375000
8,110375000
8,110625000
8,113125000
8,113375000
8,113625000
8,113875000
8,114125000
8,115375000
8,117875000
8,118125000
8,118625000
8,118875000
8,119375000
8,119875000
8,120125000
8,120625000
8,120875000
8,121125000
8,121375000
8,123625000
8,123875000
8,124125000
8,124375000
8,124625000
8,125125000
8,125375000
8,125625000
8,126125000
8,128875000
8,129125000
8,129625000
8,130875000
8,131125000
8,131875000
8,132875000
8,133125000
8,133625000
8,133875000
8,134125000
8,134375000
8,135625000
8,139125000
8,139625000
8,139875000
8,141375000
8,141625000
8,142125000
8,142375000
8,142625000
8,143375000
8,143625000
8,143875000
8,144125000
8,144375000
8,144625000
8,144875000
8,145125000
8,145625000
8,145875000
8,146125000
9,125000
9,375000
9,625000
9,875000
9,1125000
9,2125000
9,2625000
9,2875000
9,3375000
9,3875000
9,4375000
9,4625000
9,4875000
9,5375000
9,5625000
9,5875000
9,6125000
9,6375000
9,6625000
9,6875000
9,7125000
9,8375000
9,8625000
9,9125000
9,12375000
9,12625000
9,12875000
9,13125000
9,13875000
9,14125000
9,14625000
9,14875000
9,15125000
9,15375000
9,15625000
9,15875000
9,16375000
9,16875000
9,17125000
9,17375000
9,17625000
9,18625000
9,18875000
9,19125000
9,19375000
9,19625000
9,20375000
9,20875000
9,21125000
9,21375000
9,21625000
9,21875000
9,22125000
9,23625000
9,26875000
9,27125000
9,27375000
9,27625000
9,28125000
9,28875000
9,29625000
9,30625000
9,30875000
9,31375000
9,31875000
9,32375000
9,32625000
9,32875000
9,33125000
9,33375000
9,33625000
9,33875000
9,34125000
9,34375000
9,34625000
9,34875000
9,35125000
9,35375000
9,35625000
9,35875000
9,36125000
9,36375000
9,36625000
9,37125000
9,37375000
9,37625000
9,37875000
9,38375000
9,38625000
9,39125000
9,39375000
9,41875000
9,42375000
9,42875000
9,43125000
9,43375000
9,43625000
9,43875000
9,44125000
9,44875000
9,45125000
9,45375000
9,46125000
9,46375000
9,65625000
9,65875000
9,66375000
9,66625000
9,66875000
9,67125000
9,67375000
9,67875000
9,68375000
9,68625000
9,68875000
9,69125000
9,69375000
9,69625000
9,69875000
9,70125000
9,70375000
9,70625000
9,70875000
9,71125000
9,71375000
9,71625000
9,71875000
9,72125000
9,72625000
9,72875000
9,73125000
9,73375000
9,74125000
9,74375000
9,74625000
9,74875000
9,75625000
9,75875000
9,76375000
9,77375000
9,77625000
9,77875000
9,78625000
9,78875000
9,79125000
9,79375000
9,79625000
9,79875000
9,80125000
9,80875000
9,81625000
9,82875000
9,84125000
9,84375000
9,85625000
9,85875000
9,86875000
9,87375000
9,87625000
9,88375000
9,88625000
9,88875000
9,89625000
9,89875000
9,90375000
9,90625000
9,90875000
9,91125000
9,91375000
9,91625000
9,91875000
9,92125000
9,92875000
9,93625000
9,94125000
9,94375000
9,94625000
9,94875000
9,95125000
9,95375000
9,95625000
9,95875000
9,96125000
9,96375000
9,96625000
9,96875000
9,97125000
9,97375000
9,98125000
9,98375000
9,98625000
9,98875000
9,99125000
9,99375000
9,99625000
9,99875000
9,100625000
9,100875000
9,101125000
9,101375000
9,101625000
9,101875000
9,102125000
9,102625000
9,103125000
9,103375000
9,104125000
9,104375000
9,105375000
9,105875000
9,107375000
9,107625000
9,108375000
9,108625000
9,109875000
9,110375000
9,110875000
9,111625000
9,111875000
9,112125000
9,112375000
9,112625000
9,112875000
9,113125000
9,113375000
9,113625000
9,114125000
9,114375000
9,114625000
9,115625000
9,115875000
9,116125000
9,116375000
9,116875000
9,117125000
9,117375000
9,117625000
9,117875000
9,118125000
9,118625000
9,118875000
9,119125000
9,119625000
9,119875000
9,123125000
9,123625000
9,123875000
9,124125000
9,124875000
9,125125000
9,125375000
9,126125000
9,126625000
9,126875000
9,127875000
9,128125000
9,129125000
9,129375000
9,130125000
9,130375000
9,130625000
9,130875000
9,131125000
9,131375000
9,131625000
9,131875000
9,132375000
9,132625000
9,132875000
9,133375000
9,133625000
9,133875000
9,134125000
9,134375000
9,134625000
9,135125000
9,135375000
9,135625000
9,135875000
9,136125000
9,136375000
9,136625000
9,136875000
9,137125000
9,137375000
9,137625000
9,137875000
9,138375000
9,138625000
9,138875000
9,139125000
9,139375000
9,139625000
9,139875000
9,140125000
9,140375000
9,140625000
9,140875000
9,141106715
10,125000
10,375000
10,875000
10,1125000
10,1875000
10,3125000
10,4875000
10,5125000
10,5375000
10,5625000
10,5875000
10,6125000
10,6375000
10,6625000
10,6875000
10,7375000
10,7625000
10,7875000
10,8125000
10,8625000
10,9875000
10,10875000
10,11375000
10,11625000
10,11875000
10,12125000
10,12375000
10,12875000
10,13125000
10,13375000
10,13625000
10,14375000
10,14875000
10,15125000
10,15375000
10,15625000
10,16625000
10,16875000
10,17125000
10,17375000
10,17625000
10,17875000
10,18125000
10,18375000
10,18625000
10,18875000
10,19125000
10,20125000
10,20375000
10,20625000
10,21125000
10,21375000
10,21625000
10,21875000
10,22125000
10,22375000
10,22875000
10,23125000
10,23375000
10,23625000
10,24375000
10,24625000
10,24875000
10,25125000
10,25375000
10,25625000
10,26125000
10,26375000
10,26875000
10,27125000
10,27375000
10,27625000
10,28375000
10,28625000
10,28875000
10,29625000
10,29875000
10,30375000
10,30625000
10,30875000
10,31125000
10,31875000
10,32125000
10,32375000
10,32625000
10,32875000
10,33125000
10,33625000
10,34375000
10,35375000
10,36875000
10,37375000
10,37625000
10,37875000
10,38375000
10,38625000
10,38875000
10,39125000
10,42375000
10,42625000
10,42875000
10,43125000
10,43375000
10,43625000
10,44125000
10,44875000
10,45375000
10,45625000
10,46125000
10,46375000
10,46875000
10,47125000
10,47375000
10,47625000
10,47875000
10,48125000
10,48375000
10,48875000
10,49125000
10,49375000
10,49625000
10,49875000
10,50125000
10,50375000
10,50625000
10,50875000
10,51125000
10,51625000
10,51875000
10,52125000
10,52375000
10,52625000
10,53125000
10,53875000
10,54125000
10,54625000
10,55625000
10,55875000
10,56125000
10,56375000
10,57375000
10,58125000
10,59625000
10,60125000
10,60375000
10,60625000
10,60875000
10,61125000
10,61375000
10,61625000
10,61875000
10,62125000
10,62625000
10,63125000
10,63375000
10,63625000
10,63875000
10,64125000
10,64375000
10,64625000
10,64875000
10,65125000
10,65875000
10,67125000
10,68125000
10,68875000
10,69375000
10,69625000
10,69875000
10,70125000
10,70375000
10,70625000
10,70875000
10,71125000
10,71375000
10,71625000
10,71875000
10,72125000
10,72375000
10,72625000
10,73125000
10,73375000
10,73625000
10,73875000
10,74125000
10,75375000
10,75625000
10,75875000
10,76375000
10,76625000
10,76875000
10,77875000
10,78625000
10,78875000
10,79125000
10,79375000
10,79625000
10,79875000
10,80875000
10,81125000
10,81375000
10,81625000
10,81875000
10,82125000
10,82375000
10,82875000
10,83625000
10,84375000
10,84625000
10,85875000
10,86125000
10,86375000
10,88125000
10,88375000
10,88625000
10,88875000
10,89125000
10,89375000
10,89625000
10,90375000
10,90625000
10,90875000
10,91125000
10,91625000
10,92125000
10,92375000
10,92625000
10,92875000
10,93125000
10,93375000
10,93625000
10,93875000
10,94125000
10,94375000
10,94875000
10,95125000
10,95375000
10,95625000
10,95875000
10,96125000
10,96375000
10,96625000
10,96875000
10,97125000
10,97375000
10,97625000
10,97875000
10,98125000
10,98375000
10,98875000
10,99125000
10,99375000
10,99625000
10,99875000
10,100125000
10,101125000
10,101375000
10,101625000
10,101875000
10,102125000
10,102625000
10,102875000
10,103375000
10,103625000
10,103875000
10,104125000
10,104375000
10,104625000
10,104875000
10,105125000
10,105375000
10,105625000
10,105875000
10,106625000
10,106875000
10,107125000
10,107375000
10,108375000
10,108875000
10,111375000
10,112125000
10,112375000
10,112625000
10,112875000
10,114125000
10,114375000
10,114875000
10,115125000
10,115375000
10,115625000
10,115875000
10,116125000
10,116375000
10,116625000
10,117375000
10,117875000
10,118375000
10,119875000
10,120375000
10,120625000
10,120875000
10,121125000
10,121375000
10,121875000
10,122375000
10,122875000
10,123125000
10,123375000
10,123625000
10,123875000
10,124125000
10,124375000
10,124625000
10,124875000
10,125125000
10,125625000
10,125875000
10,126125000
10,126375000
10,126625000
10,127375000
10,127625000
10,127875000
10,128125000
10,128875000
10,129125000
10,129625000
10,129875000
10,131625000
10,131875000
10,132125000
10,132375000
10,133875000
10,134125000
10,134375000
10,134625000
10,134875000
10,135125000
10,135375000
11,125000
11,375000
11,625000
11,875000
11,1125000
11,1375000
11,1625000
11,1875000
11,2125000
11,2375000
11,2625000
11,2875000
11,3125000
11,3375000
11,3625000
11,4125000
11,4375000
11,4625000
11,4875000
11,5125000
11,5375000
11,5625000
11,5875000
11,6125000
11,6375000
11,6625000
11,6875000
11,7125000
11,7375000
11,7625000
11,7875000
11,8125000
11,8375000
11,8625000
11,8875000
11,9125000
11,9375000
11,9625000
11,9875000
11,10125000
11,10375000
11,10625000
11,10875000
11,11125000
11,11375000
11,11875000
11,12125000
11,12375000
11,12625000
11,12875000
11,13375000
11,13625000
11,13875000
11,14375000
11,14875000
11,15125000
11,16125000
11,16375000
11,16875000
11,17125000
11,17375000
11,17625000
11,17875000
11,18125000
11,18375000
11,18625000
11,18875000
11,19125000
11,19375000
11,19875000
11,20125000
11,20375000
11,20625000
11,20875000
11,22125000
11,22375000
11,22625000
11,23625000
11,24375000
11,24875000
11,25125000
11,26125000
11,26625000
11,27125000
11,27375000
11,27625000
11,28125000
11,30875000
11,31125000
11,31375000
11,31625000
11,31875000
11,32375000
11,32625000
11,32875000
11,33125000
11,33625000
11,33875000
11,34125000
11,34375000
11,34625000
11,34875000
11,35125000
11,35375000
11,35625000
11,35875000
11,36125000
11,36375000
11,36625000
11,38375000
11,39875000
11,40375000
11,43375000
11,43625000
11,43875000
11,44375000
11,44625000
11,44875000
11,45625000
11,45875000
11,46375000
11,46875000
11,47375000
11,47625000
11,47875000
11,48125000
11,48375000
11,48625000
11,48875000
11,49125000
11,49375000
11,49625000
11,49875000
11,50125000
11,50375000
11,51375000
11,51625000
11,55125000
11,55375000
11,55625000
11,55875000
11,56125000
11,56375000
11,56625000
11,56875000
11,57125000
11,57375000
11,57625000
11,57875000
11,58125000
11,58375000
11,58625000
11,58875000
11,59125000
11,59375000
11,59625000
11,59875000
11,60125000
11,60375000
11,60625000
11,60875000
11,61125000
11,61375000
11,61625000
11,61875000
11,62125000
11,62375000
11,62625000
11,62875000
11,63125000
11,63375000
11,63875000
11,64125000
11,64375000
11,64625000
11,64875000
11,65125000
11,65375000
11,65625000
11,65875000
11,66125000
11,66375000
11,66625000
11,67125000
11,67375000
11,67625000
11,67875000
11,68125000
11,68625000
11,68875000
11,69125000
11,69625000
11,69875000
11,70125000
11,70375000
11,70625000
11,70875000
11,71375000
11,71625000
11,71875000
11,72375000
11,72875000
11,73125000
11,73625000
11,73875000
11,74125000
11,74375000
11,74625000
11,74875000
11,75125000
11,75375000
11,75875000
11,76125000
11,76375000
11,76625000
11,76875000
11,77125000
11,77375000
11,77625000
11,77875000
11,78125000
11,78375000
11,78625000
11,80625000
11,82375000
11,82875000
11,83125000
11,83625000
11,83875000
11,84375000
11,84875000
11,85375000
11,85625000
11,85875000
11,86125000
11,86625000
11,86875000
11,87125000
11,87875000
11,88125000
11,88375000
11,88875000
11,89125000
11,89375000
11,89625000
11,89875000
11,90125000
11,92125000
11,92625000
11,92875000
11,93125000
11,93375000
11,93625000
11,93875000
11,94125000
11,94625000
11,94875000
11,95625000
11,95875000
11,96125000
11,96375000
11,98375000
11,99375000
11,99875000
11,100125000
11,100625000
11,100875000
11,101625000
11,101875000
11,102125000
11,102375000
11,102625000
11,102875000
11,103125000
11,103375000
11,103875000
11,104875000
11,105875000
11,106125000
11,106375000
11,106625000
11,107125000
11,107375000
11,107625000
11,107875000
11,108125000
11,108375000
11,108625000
11,110125000
11,110875000
11,111125000
11,111375000
11,111625000
11,111875000
11,112125000
11,113125000
11,113375000
11,113625000
11,113875000
11,114125000
11,114375000
11,114625000
11,115125000
11,116625000
11,116875000
11,117125000
11,117375000
11,117875000
11,118125000
11,118375000
11,118625000
11,118875000
11,119125000
11,119375000
11,119625000
11,119875000
11,120125000
11,120375000
11,120625000
11,120875000
11,121125000
11,121625000
11,122125000
11,122375000
11,122625000
11,122875000
11,123125000
11,123375000
11,123625000
11,123875000
11,124125000
11,124375000
11,124625000
11,124875000
11,125375000
11,125625000
11,125875000
11,126125000
11,126375000
11,128625000
11,128875000
11,129125000
11,129375000
11,129625000
11,129875000
11,130125000
11,130375000
11,131125000
11,132125000
11,132375000
11,132625000
11,133625000
11,133875000
11,134125000
11,134375000
12,125000
12,375000
12,625000
12,875000
12,1125000
12,1375000
12,1875000
12,2125000
12,2625000
12,2875000
12,3125000
12,3375000
12,3625000
12,3875000
12,4125000
12,4375000
12,4625000
12,4875000
12,5125000
12,5625000
12,5875000
12,6125000
12,6375000
12,6625000
12,6875000
12,7125000
12,7375000
12,7625000
12,7875000
12,8125000
12,8375000
12,8625000
12,8875000
12,9125000
12,9375000
12,9625000
12,9875000
12,10125000
12,10375000
12,10625000
12,10875000
12,11125000
12,11375000
12,11625000
12,11875000
12,12125000
12,12375000
12,12625000
12,12875000
12,13125000
12,13375000
12,13625000
12,14625000
12,14875000
12,15125000
12,15625000
12,16125000
12,16375000
12,16625000
12,17125000
12,17875000
12,18625000
12,18875000
12,19125000
12,19375000
12,19625000
12,20125000
12,20625000
12,20875000
12,21125000
12,21375000
12,21625000
12,22125000
12,22375000
12,22625000
12,23875000
12,24875000
12,25125000
12,25375000
12,25625000
12,26125000
12,26625000
12,26875000
12,27125000
12,27375000
12,27625000
12,27875000
12,28375000
12,28625000
12,29625000
12,29875000
12,30125000
12,30625000
12,30875000
12,31125000
12,31375000
12,31625000
12,31875000
12,32125000
12,32375000
12,32625000
12,32875000
12,33125000
12,33625000
12,34125000
12,34875000
12,37875000
12,38375000
12,38625000
12,39125000
12,39625000
12,39875000
12,40125000
12,40625000
12,40875000
12,41125000
12,41375000
12,41875000
12,42375000
12,42625000
12,42875000
12,43125000
12,43375000
12,43875000
12,44125000
12,45125000
12,45375000
12,46125000
12,46375000
12,47375000
12,47625000
12,47875000
12,48125000
12,48375000
12,48625000
12,48875000
12,49125000
12,49375000
12,49875000
12,50375000
12,50625000
12,50875000
12,51375000
12,51625000
12,51875000
12,52125000
12,52375000
